id,average_rating,title,imdbId
724,3.111111111,"Craft, The (1996)",115963
725,2.375,"Great White Hype, The (1996)",116448
726,3,Last Dance (1996),116827
728,3.96875,Cold Comfort Farm (1995),112701
731,2.75,Heaven's Prisoners (1996),116508
733,3.737037037,"Rock, The (1996)",117500
735,4.125,Cemetery Man (Dellamorte Dellamore) (1994),109592
736,3.25,Twister (1996),117998
737,2.366666667,Barb Wire (1996),115624
741,4.148148148,Ghost in the Shell (Kôkaku kidôtai) (1995),113568
742,2.75,Thinner (1996),117894
743,2.681818182,Spy Hard (1996),117723
745,4.193548387,Wallace & Gromit: A Close Shave (1995),112691
746,2,Force of Evil (1948),40366
747,2.75,"Stupids, The (1996)",117768
748,3.272727273,"Arrival, The (1996)",115571
750,4.20952381,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),57012
753,3.5,"Month by the Lake, A (1995)",113849
754,3.666666667,Gold Diggers: The Secret of Bear Mountain (1995),113188
755,2,Kim (1950),42644
756,3,Carmen Miranda: Bananas Is My Business (1994),109381
757,4,Ashes of Time (Dung che sai duk) (1994),109688
759,5,Maya Lin: A Strong Clear Vision (1994),110480
760,3.333333333,Stalingrad (1993),108211
761,3.111111111,"Phantom, The (1996)",117331
762,2.461538462,Striptease (1996),117765
764,5,Heavy (1995),113280
765,2.805555556,Jack (1996),116669
766,4.222222222,I Shot Andy Warhol (1996),116594
767,4,"Grass Harp, The (1995)",113211
769,3,Marlene Dietrich: Shadow and Light (1996),116992
775,2,Spirits of the Dead (1968),63715
778,4.141129032,Trainspotting (1996),117951
779,2.625,'Til There Was You (1997),118523
780,3.483944954,Independence Day (a.k.a. ID4) (1996),116629
781,3.75,Stealing Beauty (1996),117737
782,3.333333333,"Fan, The (1996)",116277
783,3.357142857,"Hunchback of Notre Dame, The (1996)",116583
784,2.550847458,"Cable Guy, The (1996)",115798
785,3.333333333,Kingpin (1996),116778
786,3.108695652,Eraser (1996),116213
787,4.5,"Gate of Heavenly Peace, The (1995)",113147
788,3.080882353,"Nutty Professor, The (1996)",117218
793,4,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),106810
798,3.416666667,Daylight (1996),116040
799,3.229166667,"Frighteners, The (1996)",116365
800,4.071428571,Lone Star (1996),116905
801,3.208333333,Harriet the Spy (1996),116493
802,3.326388889,Phenomenon (1996),117333
803,4.25,Walking and Talking (1996),118113
804,2.892857143,She's the One (1996),117628
805,3.765306122,"Time to Kill, A (1996)",117913
806,2.888888889,American Buffalo (1996),115530
808,3.25,Alaska (1996),115493
809,2.75,Fled (1996),116320
810,2,Kazaam (1996),116756
813,2.666666667,Larger Than Life (1996),116823
816,3,Two Deaths (1995),117999
818,2.607142857,"Very Brady Sequel, A (1996)",118073
820,5,"Death in the Garden (Mort en ce jardin, La) (1956)",49521
824,3,Kaspar Hauser (1993),110246
828,3.375,"Adventures of Pinocchio, The (1996)",115472
829,1,Joe's Apartment (1996),116707
830,3.134615385,"First Wives Club, The (1996)",116313
831,3.5,Stonewall (1995),114550
832,3.565789474,Ransom (1996),117438
833,2.625,High School High (1996),116531
834,3,Phat Beach (1996),117332
835,3.166666667,Foxfire (1996),116353
836,2.576923077,Chain Reaction (1996),115857
837,3.666666667,Matilda (1996),117008
838,3.817073171,Emma (1996),116191
839,3.272727273,"Crow: City of Angels, The (1996)",115986
840,3.5,House Arrest (1996),116571
841,3.714285714,"Eyes Without a Face (Yeux sans visage, Les) (1959)",53459
842,2.333333333,Tales from the Crypt Presents: Bordello of Blood (1996),117826
844,3,"Story of Xinghua, The (Xinghua san yue tian) (1994)",108227
845,5,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",111424
846,4,Flirt (1995),113080
848,3.454545455,"Spitfire Grill, The (1996)",117718
849,2.696428571,Escape from L.A. (1996),116225
850,4.5,Cyclo (Xich lo) (1995),112767
851,3,Basquiat (1996),115632
852,3.259615385,Tin Cup (1996),117918
854,4,"Ballad of Narayama, The (Narayama Bushiko) (1958)",51980
858,4.4875,"Godfather, The (1972)",68646
861,3.5,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),104558
864,3.5,"Wife, The (1995)",114936
865,4,Small Faces (1996),114474
866,3.87037037,Bound (1996),115736
867,3,Carpool (1996),115836
869,2.75,Kansas City (1996),116745
870,1.666666667,Gone Fishin' (1997),119214
872,5,Vive L'Amour (Ai qing wan sui) (1994),109066
875,4,Nothing to Lose (1994),110693
876,5,Supercop 2 (Project S) (Chao ji ji hua) (1993),106544
879,3.3,"Relic, The (1997)",120004
880,2.38,"Island of Dr. Moreau, The (1996)",116654
881,3,First Kid (1996),116311
882,2.666666667,"Trigger Effect, The (1996)",117965
885,2,Bogus (1996),115725
886,1.5,Bulletproof (1996),115783
888,3.666666667,Land Before Time III: The Time of the Great Giving (1995),113596
889,4,1-900 (06) (1994),109001
891,2.222222222,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),113253
892,3.785714286,Twelfth Night (1996),117991
893,4.666666667,Mother Night (1996),117093
896,3.666666667,Wild Reeds (Les roseaux sauvages) (1994),111019
897,3.625,For Whom the Bell Tolls (1943),35896
898,4.351351351,"Philadelphia Story, The (1940)",32904
899,4.1953125,Singin' in the Rain (1952),45152
900,3.954545455,"American in Paris, An (1951)",43278
901,3.916666667,Funny Face (1957),50419
902,3.590909091,Breakfast at Tiffany's (1961),54698
903,4.224637681,Vertigo (1958),52357
904,4.315217391,Rear Window (1954),47396
905,4.38,It Happened One Night (1934),25316
906,3.653846154,Gaslight (1944),36855
907,4.090909091,"Gay Divorcee, The (1934)",25164
908,4.270114943,North by Northwest (1959),53125
909,3.803030303,"Apartment, The (1960)",53604
910,3.946969697,Some Like It Hot (1959),53291
911,4.111111111,Charade (1963),56923
912,4.235042735,Casablanca (1942),34583
913,4.387096774,"Maltese Falcon, The (1941)",33870
914,3.647058824,My Fair Lady (1964),58385
915,3.891304348,Sabrina (1954),47437
916,4.019230769,Roman Holiday (1953),46250
917,3.6875,"Little Princess, The (1939)",31580
918,3.571428571,Meet Me in St. Louis (1944),37059
919,3.957264957,"Wizard of Oz, The (1939)",32138
920,4.044117647,Gone with the Wind (1939),31381
921,3.9,My Favorite Year (1982),84370
922,4.294871795,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),43014
923,4.2,Citizen Kane (1941),33467
924,3.886178862,2001: A Space Odyssey (1968),62622
926,4.434210526,All About Eve (1950),42192
927,4.5,"Women, The (1939)",32143
928,4.173913043,Rebecca (1940),32976
929,3.8,Foreign Correspondent (1940),32484
930,4.119047619,Notorious (1946),38787
931,3.8125,Spellbound (1945),38109
932,3.59375,"Affair to Remember, An (1957)",50105
933,3.965517241,To Catch a Thief (1955),48728
934,3.583333333,Father of the Bride (1950),42451
935,4.083333333,"Band Wagon, The (1953)",45537
936,3.692307692,Ninotchka (1939),31725
937,3.8,Love in the Afternoon (1957),50658
938,3.818181818,Gigi (1958),51658
939,4,"Reluctant Debutante, The (1958)",52126
940,3.972222222,"Adventures of Robin Hood, The (1938)",29843
941,3.875,"Mark of Zorro, The (1940)",32762
942,3.884615385,Laura (1944),37008
943,4,"Ghost and Mrs. Muir, The (1947)",39420
944,3,Lost Horizon (1937),29162
945,4,Top Hat (1935),27125
946,4.3,To Be or Not to Be (1942),35446
947,3.681818182,My Man Godfrey (1936),28010
948,3.590909091,Giant (1956),49261
949,3.59375,East of Eden (1955),48028
950,4.205882353,"Thin Man, The (1934)",25878
951,4.211538462,His Girl Friday (1940),32599
952,3.357142857,Around the World in 80 Days (1956),48960
953,4.152777778,It's a Wonderful Life (1946),38650
954,4.225806452,Mr. Smith Goes to Washington (1939),31679
955,4.066666667,Bringing Up Baby (1938),29947
956,3.166666667,Penny Serenade (1941),34012
957,4,"Scarlet Letter, The (1926)",17350
960,2.5,Angel on My Shoulder (1946),38300
961,5,Little Lord Fauntleroy (1936),27893
962,3,They Made Me a Criminal (1939),32022
963,3,"Inspector General, The (1949)",41509
964,2.5,Angel and the Badman (1947),39152
965,3.84375,"39 Steps, The (1935)",26029
966,4,A Walk in the Sun (1945),38235
968,4.111111111,Night of the Living Dead (1968),63350
969,4.42,"African Queen, The (1951)",43265
970,3.5,Beat the Devil (1953),46414
971,3.794117647,Cat on a Hot Tin Roof (1958),51459
972,2.5,"Last Time I Saw Paris, The (1954)",47162
973,4.285714286,Meet John Doe (1941),33891
976,3,"Farewell to Arms, A (1932)",22879
980,1,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)",93229
981,1,Dangerous Ground (1997),118927
982,3,Picnic (1955),48491
984,4.5,"Pompatus of Love, The (1996)",117357
986,3.535714286,Fly Away Home (1996),116329
987,3,Bliss (1997),118742
988,3.75,Grace of My Heart (1996),116442
990,2.5,Maximum Risk (1996),117011
991,3.5,Michael Collins (1996),117039
992,2.5,"Rich Man's Wife, The (1996)",117473
994,4.25,Big Night (1996),115678
996,3.25,Last Man Standing (1996),116830
997,2.666666667,Caught (1996),115847
998,3.666666667,Set It Off (1996),117603
999,3.34375,2 Days in the Valley (1996),115438
1003,3,Extreme Measures (1996),116259
1004,2.5,"Glimmer Man, The (1996)",116421
1005,2.5,D3: The Mighty Ducks (1996),116000
1006,3,"Chamber, The (1996)",115862
1007,2.727272727,"Apple Dumpling Gang, The (1975)",72653
1008,3.5,"Davy Crockett, King of the Wild Frontier (1955)",47977
1009,3.25,Escape to Witch Mountain (1975),72951
1010,3.029411765,"Love Bug, The (1969)",64603
1011,3.611111111,Herbie Rides Again (1974),71607
1012,3.605263158,Old Yeller (1957),50798
1013,3.380952381,"Parent Trap, The (1961)",55277
1014,3.3,Pollyanna (1960),54195
1015,3.260869565,Homeward Bound: The Incredible Journey (1993),107131
1016,3.1,"Shaggy Dog, The (1959)",53271
1017,3.264705882,Swiss Family Robinson (1960),54357
1018,3.4,That Darn Cat! (1965),59793
1019,3.662162162,"20,000 Leagues Under the Sea (1954)",46672
1020,3.327586207,Cool Runnings (1993),106611
1021,3.178571429,Angels in the Outfield (1994),109127
1022,3.563636364,Cinderella (1950),42332
1023,4.088235294,Winnie the Pooh and the Blustery Day (1968),63819
1024,3.25,"Three Caballeros, The (1945)",38166
1025,3.596153846,"Sword in the Stone, The (1963)",57546
1026,2.5,So Dear to My Heart (1949),41890
1027,3.113636364,Robin Hood: Prince of Thieves (1991),102798
1028,3.814102564,Mary Poppins (1964),58331
1029,3.702380952,Dumbo (1941),33563
1030,3.222222222,Pete's Dragon (1977),76538
1031,3.5,Bedknobs and Broomsticks (1971),66817
1032,3.612244898,Alice in Wonderland (1951),43274
1033,3.523809524,"Fox and the Hound, The (1981)",82406
1034,3.95,Freeway (1996),116361
1035,3.94375,"Sound of Music, The (1965)",59742
1036,3.864238411,Die Hard (1988),95016
1037,2.833333333,"Lawnmower Man, The (1992)",104692
1040,4,"Secret Agent, The (1996)",117582
1041,3.865384615,Secrets & Lies (1996),117589
1042,3.489795918,That Thing You Do! (1996),117887
1043,2.375,To Gillian on Her 37th Birthday (1996),117924
1044,3,Surviving Picasso (1996),117791
1046,3.875,Beautiful Thing (1996),115640
1047,3.216666667,"Long Kiss Goodnight, The (1996)",116908
1049,3.619047619,"Ghost and the Darkness, The (1996)",116409
1050,3.555555556,Looking for Richard (1996),116913
1051,3,Trees Lounge (1996),117958
1053,2,Normal Life (1996),117202
1054,1.5,Get on the Bus (1996),116404
1055,2,Shadow Conspiracy (1997),120107
1056,4,Jude (1996),116722
1057,3.823529412,Everyone Says I Love You (1996),116242
1059,3.525862069,William Shakespeare's Romeo + Juliet (1996),117509
1060,4.226190476,Swingers (1996),117802
1061,3.545454545,Sleepers (1996),117665
1063,4.333333333,Johns (1996),116714
1064,3,Aladdin and the King of Thieves (1996),115491
1066,4.409090909,Shall We Dance (1937),29546
1067,4,"Damsel in Distress, A (1937)",28757
1068,3.5,Crossfire (1947),39286
1069,3.666666667,"Murder, My Sweet (1944)",37101
1073,3.753378378,Willy Wonka & the Chocolate Factory (1971),67992
1076,3.75,"Innocents, The (1961)",55018
1077,4.051282051,Sleeper (1973),70707
1078,3.842105263,Bananas (1971),66808
1079,3.971910112,"Fish Called Wanda, A (1988)",95159
1080,3.857142857,Monty Python's Life of Brian (1979),79470
1081,3.672413793,Victor/Victoria (1982),84865
1082,3.6875,"Candidate, The (1972)",68334
1083,3,"Great Race, The (1965)",59243
1084,3.875,Bonnie and Clyde (1967),61418
1085,3.5,"Old Man and the Sea, The (1958)",52027
1086,3.942307692,Dial M for Murder (1954),46912
1087,3.75,Madame Butterfly (1995),113731
1088,3.358490566,Dirty Dancing (1987),92890
1089,4.162878788,Reservoir Dogs (1992),105236
1090,3.933823529,Platoon (1986),91763
1091,2.62962963,Weekend at Bernie's (1989),98627
1092,3.294642857,Basic Instinct (1992),103772
1093,3.111111111,"Doors, The (1991)",101761
1094,3.92,"Crying Game, The (1992)",104036
1095,3.87037037,Glengarry Glen Ross (1992),104348
1096,4.038461538,Sophie's Choice (1982),84707
1097,3.76875,E.T. the Extra-Terrestrial (1982),83866
1099,3.545454545,"Christmas Carol, A (1938)",29992
1100,2.578947368,Days of Thunder (1990),99371
1101,3.324324324,Top Gun (1986),92099
1103,3.9375,Rebel Without a Cause (1955),48545
1104,3.9125,"Streetcar Named Desire, A (1951)",44081
1105,1.75,Children of the Corn IV: The Gathering (1996),115885
1111,3.9375,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),117040
1112,3.666666667,Palookaville (1996),117284
1113,2.428571429,"Associate, The (1996)",115580
1114,3.166666667,"Funeral, The (1996)",116378
1120,3.621212121,"People vs. Larry Flynt, The (1996)",117318
1123,4,"Perfect Candidate, A (1996)",117320
1124,3.607142857,On Golden Pond (1981),82846
1125,3.410714286,"Return of the Pink Panther, The (1975)",72081
1126,2.727272727,Drop Dead Fred (1991),101775
1127,3.612676056,"Abyss, The (1989)",96754
1128,3.416666667,"Fog, The (1980)",80749
1129,3.3125,Escape from New York (1981),82340
1130,3.75,"Howling, The (1980)",82533
1131,4.088235294,Jean de Florette (1986),91288
1132,3.65625,Manon of the Spring (Manon des sources) (1986),91480
1133,3,Talking About Sex (1994),111357
1135,3.347826087,Private Benjamin (1980),81375
1136,4.224137931,Monty Python and the Holy Grail (1975),71853
1137,4,Hustler White (1996),116587
1145,3,Snowriders (1996),117677
1147,4.4375,When We Were Kings (1996),118147
1148,4.093333333,Wallace & Gromit: The Wrong Trousers (1993),108598
1150,3.8,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",84589
1151,4,Lesson Faust (1994),109781
1152,3,He Walked by Night (1948),40427
1153,3,Raw Deal (1948),40723
1154,1,T-Men (1947),39881
1161,4.0625,"Tin Drum, The (Blechtrommel, Die) (1979)",78875
1162,3.6,"Ruling Class, The (1972)",69198
1163,2.5,Mina Tannenbaum (1994),110521
1164,1,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967),60304
1165,1.5,"Bloody Child, The (1996)",115715
1167,2,Dear God (1996),116059
1168,3,Bad Moon (1996),115610
1169,4,American Dream (1990),99028
1171,3.580645161,Bob Roberts (1992),103850
1172,4.260869565,Cinema Paradiso (Nuovo cinema Paradiso) (1989),95765
1173,3.210526316,"Cook the Thief His Wife & Her Lover, The (1989)",97108
1174,3,Dead Tired (Grosse Fatigue) (1994),109942
1175,4.166666667,Delicatessen (1991),101700
1176,3.777777778,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",101765
1177,3.769230769,Enchanted April (1992),101811
1178,4.366666667,Paths of Glory (1957),50825
1179,3.85,"Grifters, The (1990)",99703
1180,3.666666667,Hear My Song (1991),102014
1181,4,"Shooter, The (1997)",120121
1183,3.601351351,"English Patient, The (1996)",116209
1184,4,Mediterraneo (1991),102426
1185,3.75,My Left Foot (1989),97937
1186,3.637931034,"Sex, Lies, and Videotape (1989)",98724
1187,3.5,Passion Fish (1992),105107
1188,3.397058824,Strictly Ballroom (1992),105488
1189,4,"Thin Blue Line, The (1988)",96257
1190,2.1,Tie Me Up! Tie Me Down! (¡Átame!) (1990),101026
1191,3.55,Madonna: Truth or Dare (1991),102370
1192,4.388888889,Paris Is Burning (1990),100332
1193,4.256944444,One Flew Over the Cuckoo's Nest (1975),73486
1194,3.733333333,Cheech and Chong's Up in Smoke (1978),78446
1196,4.232905983,Star Wars: Episode V - The Empire Strikes Back (1980),80684
1197,4.208588957,"Princess Bride, The (1987)",93779
1198,4.193181818,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),82971
1199,4.032258065,Brazil (1985),88846
1200,3.924,Aliens (1986),90605
1201,3.938596491,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",60196
1202,3.642857143,Withnail & I (1987),94336
1203,4.304054054,12 Angry Men (1957),50083
1204,4.215686275,Lawrence of Arabia (1962),56172
1206,4,"Clockwork Orange, A (1971)",66921
1207,4.18125,To Kill a Mockingbird (1962),56592
1208,4.138392857,Apocalypse Now (1979),78788
1209,4.21875,Once Upon a Time in the West (C'era una volta il West) (1968),64116
1210,4.059907834,Star Wars: Episode VI - Return of the Jedi (1983),86190
1211,4.210526316,"Wings of Desire (Himmel über Berlin, Der) (1987)",93191
1212,4.25,"Third Man, The (1949)",41959
1213,4.202290076,Goodfellas (1990),99685
1214,3.988188976,Alien (1979),78748
1215,3.817307692,Army of Darkness (1993),106308
1216,2.9,"Big Blue, The (Grand bleu, Le) (1988)",95250
1217,4.423076923,Ran (1985),89881
1218,4.214285714,"Killer, The (Die xue shuang xiong) (1989)",97202
1219,4.253246753,Psycho (1960),54215
1220,3.893617021,"Blues Brothers, The (1980)",80455
1221,4.385185185,"Godfather: Part II, The (1974)",71562
1222,4.033653846,Full Metal Jacket (1987),93058
1223,4.08974359,"Grand Day Out with Wallace and Gromit, A (1989)",104361
1224,4.181818182,Henry V (1989),97499
1225,4.155,Amadeus (1984),86879
1226,3.576923077,"Quiet Man, The (1952)",45061
1227,4.181818182,Once Upon a Time in America (1984),87843
1228,4.35,Raging Bull (1980),81398
1230,4.09375,Annie Hall (1977),75686
1231,3.911111111,"Right Stuff, The (1983)",86197
1232,3.85,Stalker (1979),79944
